"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LF","Labour force","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","0","Units",,,12474870.8204537,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","0","Units",,,12546521.7882026,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","0","Units",,,12637320.2837925,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","0","Units",,,12662118.7557347,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","0","Units",,,12683664.0184747,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","0","Units",,,12697913.4662216,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","0","Units",,,12748854.5410691,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","0","Units",,,12816429.0523412,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","0","Units",,,12931169.3982625,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","0","Units",,,13035799.787565,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","0","Units",,,13126465.0135647,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2018-Q1","Q1-2018","PER","Persons","0","Units",,,13208753.3684734,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2018-Q2","Q2-2018","PER","Persons","0","Units",,,13260740.0833209,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2018-Q3","Q3-2018","PER","Persons","0","Units",,,13309550.3877847,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2018-Q4","Q4-2018","PER","Persons","0","Units",,,13374217.35545,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2019-Q1","Q1-2019","PER","Persons","0","Units",,,13447410.0213751,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2019-Q2","Q2-2019","PER","Persons","0","Units",,,13533473.4455119,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2019-Q3","Q3-2019","PER","Persons","0","Units",,,13614674.286185,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2019-Q4","Q4-2019","PER","Persons","0","Units",,,13696362.3319021,,
"AUS","Australia","LF","Labour force","Q","Quarterly","2020-Q1","Q1-2020","PER","Persons","0","Units",,,13757995.9623956,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1995-Q1","Q1-1995","USD","US Dollar","0","Units","2015","2015",577422247650.321,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1995-Q2","Q2-1995","USD","US Dollar","0","Units","2015","2015",579873054742.604,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1995-Q3","Q3-1995","USD","US Dollar","0","Units","2015","2015",593045961434.675,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1995-Q4","Q4-1995","USD","US Dollar","0","Units","2015","2015",593752665960.55,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q1","Q1-1996","USD","US Dollar","0","Units","2015","2015",603445380625.945,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","0","Units","2015","2015",607481054651.513,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","0","Units","2015","2015",611764861842.114,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","0","Units","2015","2015",616342707240.876,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","0","Units","2015","2015",619132731520.973,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","0","Units","2015","2015",636805492731.84,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","0","Units","2015","2015",637652068957.688,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","0","Units","2015","2015",647039762344.155,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","0","Units","2015","2015",652950635108.277,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","0","Units","2015","2015",659767608964.71,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","0","Units","2015","2015",672443246225.738,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","0","Units","2015","2015",682306994903.217,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","0","Units","2015","2015",686482758482.312,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","0","Units","2015","2015",688488453827.845,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","0","Units","2015","2015",696254247426.881,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","0","Units","2015","2015",708335543927.378,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","0","Units","2015","2015",712172465366.567,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","0","Units","2015","2015",719420127786.289,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","0","Units","2015","2015",721323534708.529,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","0","Units","2015","2015",718966076548.908,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","0","Units","2015","2015",726420686534.31,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","0","Units","2015","2015",732509769230.742,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","0","Units","2015","2015",740860672420.776,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","0","Units","2015","2015",749270519991.945,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","0","Units","2015","2015",754095452530.424,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","0","Units","2015","2015",766909196225.377,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","0","Units","2015","2015",770010953030.248,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","0","Units","2015","2015",775960905963.791,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","0","Units","2015","2015",777182964406.512,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","0","Units","2015","2015",780381322088.366,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","0","Units","2015","2015",792378272644.419,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","0","Units","2015","2015",806057308241.666,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","0","Units","2015","2015",811731117601.501,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","0","Units","2015","2015",817284210761.512,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","0","Units","2015","2015",822794063521.285,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","0","Units","2015","2015",829151914493.58,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","0","Units","2015","2015",835827567624.906,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","0","Units","2015","2015",840101417924.558,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","0","Units","2015","2015",848952972492.459,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","0","Units","2015","2015",856621558410.821,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","0","Units","2015","2015",858474777268.699,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","0","Units","2015","2015",860361642865.204,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","0","Units","2015","2015",872574825679.645,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","0","Units","2015","2015",883399153626.051,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","0","Units","2015","2015",896804589983.195,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","0","Units","2015","2015",902616977194.447,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","0","Units","2015","2015",912414310252.127,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","0","Units","2015","2015",916764545059.972,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","0","Units","2015","2015",926646812264.554,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","0","Units","2015","2015",928561666284.834,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","0","Units","2015","2015",935296020106.98,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","0","Units","2015","2015",930307021775.736,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","0","Units","2015","2015",940423081612.487,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","0","Units","2015","2015",946327254004.433,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","0","Units","2015","2015",948758871712.369,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","0","Units","2015","2015",955686840996.331,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","0","Units","2015","2015",960869690411.359,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","0","Units","2015","2015",967019572362.165,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","0","Units","2015","2015",973330817348.214,,
"AUS","Australia","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","0","Units","2015","2015",982703500724.631,,
