,Unnamed: 0,Dates,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,Pays,numero
828,109,2017-Q1,282.272,18631.147513398602,22763.420988749,18.1531303110936,164.812,51.812,99.148,Spain,7
829,110,2017-Q2,285.303,18763.9685441435,22701.482826950898,17.3447448909937,166.12400000000002,52.195,100.169,Spain,7
830,111,2017-Q3,286.95,18923.6674879526,22742.1207914796,16.7902252324577,167.382,53.606,101.103,Spain,7
831,112,2017-Q4,288.745,18980.3164545053,22759.8753928204,16.6062373940211,168.44299999999998,54.629,102.443,Spain,7
832,113,2018-Q1,290.332,19076.3859749933,22760.3861367518,16.1860178453206,169.051,54.652,102.906,Spain,7
833,114,2018-Q2,291.843,19292.466602343502,22802.175532101402,15.3919915440388,169.71900000000002,56.81100000000001,102.32,Spain,7
834,115,2018-Q3,293.625,19401.763503586,22798.762729658,14.899927975709698,169.667,56.607,102.973,Spain,7
835,116,2018-Q4,295.252,19540.1839190773,22865.975601488903,14.5447180578424,170.12400000000002,57.105,103.764,Spain,7
836,117,2019-Q1,296.79400000000004,19681.4260546821,22948.607455470497,14.2369483949212,170.838,57.77,104.036,Spain,7
837,118,2019-Q2,297.916,19752.7135786216,22994.425078905897,14.097814966716001,170.37900000000002,57.571000000000005,105.594,Spain,7
838,119,2019-Q3,298.97,19746.9477941762,23009.5533101523,14.1793518196487,171.72,58.18600000000001,105.77799999999999,Spain,7
839,120,2019-Q4,300.21,19936.112572520102,23155.8141554713,13.9045060619925,171.87,57.625,105.962,Spain,7
840,1,1990-Q1,35.961999999999996,,,,18.442999999999998,10.374,5.507000000000001,Finland,8
841,2,1990-Q2,35.474000000000004,,,,18.619,9.783,5.835,Finland,8
842,3,1990-Q3,34.717,,,,18.378,9.437999999999999,5.541,Finland,8
843,4,1990-Q4,34.514,,,,18.083,9.277999999999999,5.712000000000001,Finland,8
844,5,1991-Q1,33.832,,,,17.87,8.699,5.11,Finland,8
845,6,1991-Q2,33.43,,,,17.892,8.333,4.83,Finland,8
846,7,1991-Q3,32.751,,,,17.955,7.856,5.4670000000000005,Finland,8
847,8,1991-Q4,32.375,,,,17.597,7.41,5.406000000000001,Finland,8
848,9,1992-Q1,32.471,,,,17.285,7.281000000000001,5.625,Finland,8
849,10,1992-Q2,32.116,,,,17.095,6.992000000000001,5.692,Finland,8
850,11,1992-Q3,31.839000000000002,,,,17.069000000000003,6.896,5.684,Finland,8
851,12,1992-Q4,31.601,,,,16.902,6.687,5.971,Finland,8
852,13,1993-Q1,31.694000000000003,,,,16.897000000000002,6.091,6.52,Finland,8
853,14,1993-Q2,31.628,,,,16.777,6.186,6.468999999999999,Finland,8
854,15,1993-Q3,31.811,,,,16.565,6.063,6.797999999999999,Finland,8
855,16,1993-Q4,32.045,,,,16.317999999999998,6.029,7.013,Finland,8
856,17,1994-Q1,32.26,,,,16.434,5.985,7.047000000000001,Finland,8
857,18,1994-Q2,32.543,,,,16.378,6.102,7.486000000000001,Finland,8
858,19,1994-Q3,33.286,,,,17.090999999999998,6.223,7.796,Finland,8
859,20,1994-Q4,34.125,,,,18.394000000000002,6.266,8.033,Finland,8
860,21,1995-Q1,33.839,,,,18.149,6.812,8.314,Finland,8
861,22,1995-Q2,34.749,,,,18.011,6.831,8.601,Finland,8
862,23,1995-Q3,34.592,,,,17.746,6.841,7.922000000000001,Finland,8
863,24,1995-Q4,34.617,,,,17.777,7.172000000000001,8.183,Finland,8
864,25,1996-Q1,35.169000000000004,,,,18.298,7.481,8.307,Finland,8
865,26,1996-Q2,35.489000000000004,,,,18.434,7.436,8.889,Finland,8
866,27,1996-Q3,35.729,,,,18.692,7.672000000000001,8.583,Finland,8
867,28,1996-Q4,36.467,,,,18.965999999999998,7.835,9.142000000000001,Finland,8
868,29,1997-Q1,36.626999999999995,,,,18.88,8.043,9.219,Finland,8
869,30,1997-Q2,37.268,,,,19.43,8.363,10.008,Finland,8
870,31,1997-Q3,38.282,,,,19.180999999999997,8.441,10.419,Finland,8
871,32,1997-Q4,39.656,,,,19.509,8.887,10.175,Finland,8
872,33,1998-Q1,40.146,2188.56385893826,2472.88801226765,11.4976558549719,19.863,9.116,11.125,Finland,8
873,34,1998-Q2,40.935,2163.5600612593103,2447.6915111285603,11.6081396931526,20.088,8.931000000000001,10.784,Finland,8
874,35,1998-Q3,40.345,2221.39285863719,2512.68803999401,11.592970425310302,20.272000000000002,9.612,10.815999999999999,Finland,8
875,36,1998-Q4,38.69,2240.18322116523,2516.03243660978,10.9636589509254,20.506,9.677,10.629000000000001,Finland,8
876,37,1999-Q1,41.218999999999994,2269.4782325624,2532.1118534183897,10.3721176653957,20.647,9.676,11.36,Finland,8
877,38,1999-Q2,41.63,2308.7116715250895,2573.7334451232,10.2971725413245,20.805,9.73,11.763,Finland,8
878,39,1999-Q3,41.93,2299.38227849311,2557.6758400373,10.0987606600069,21.051,9.823,12.352,Finland,8
879,40,1999-Q4,42.35,2306.2278174194,2565.47886142111,10.105366600374401,20.945,9.798,12.793,Finland,8
880,41,2000-Q1,43.422,2302.99144366178,2572.1290522389604,10.4636121715161,21.391,10.068999999999999,13.54,Finland,8
881,42,2000-Q2,43.8,2338.0368840526603,2593.14169726538,9.83767348624791,21.244,10.276,13.67,Finland,8
882,43,2000-Q3,44.507,2349.13187846325,2597.3424561421302,9.556328511549179,21.229,10.460999999999999,14.395,Finland,8
883,44,2000-Q4,45.022,2351.5397938223,2594.28679435352,9.356984010386359,21.339000000000002,10.648,14.437999999999999,Finland,8
884,45,2001-Q1,45.158,2355.6811534654503,2594.97121373654,9.221299219213199,21.669,10.802,14.369000000000002,Finland,8
885,46,2001-Q2,45.216,2371.0390573967998,2607.29536393708,9.06135567945502,21.825,10.534,14.007,Finland,8
886,47,2001-Q3,45.543,2362.90956109254,2600.06811458258,9.12124386895591,21.938000000000002,10.534,13.936,Finland,8
887,48,2001-Q4,45.446000000000005,2378.57022804521,2616.7653077438,9.10265353158316,22.053,10.315,14.751,Finland,8
888,49,2002-Q1,45.833,2372.00346310475,2608.51174886528,9.06679012902335,22.035,10.158,14.212,Finland,8
889,50,2002-Q2,46.258,2374.34968609828,2614.3384356333,9.17971239928185,22.449,10.323,14.92,Finland,8
890,51,2002-Q3,46.0,2372.18327453824,2610.50185775775,9.12922480829822,22.554000000000002,10.269,14.818,Finland,8
891,52,2002-Q4,46.365,2370.6635762587302,2604.64795774367,8.983339986092961,22.635,10.189,15.386,Finland,8
892,53,2003-Q1,46.0,2375.0106669882002,2609.05798265718,8.9705678150785,22.912,10.315,14.259,Finland,8
893,54,2003-Q2,46.681000000000004,2369.71099317538,2610.74017901209,9.232216509875641,23.234,10.37,14.866,Finland,8
894,55,2003-Q3,47.43899999999999,2363.53446823156,2596.4352844107802,8.97002199814394,23.627,10.714,14.769,Finland,8
895,56,2003-Q4,48.033,2351.3438716048604,2582.36655391995,8.94616149533088,23.601,10.685,14.845,Finland,8
896,57,2004-Q1,47.83,2354.63624389794,2583.20924027894,8.848411999188981,24.092,10.741,15.722000000000001,Finland,8
897,58,2004-Q2,48.635,2354.29630637202,2591.10732199485,9.139375031386779,24.138,10.995,15.175999999999998,Finland,8
898,59,2004-Q3,49.231,2374.65495705644,2601.42950646928,8.71730519119971,24.17,11.024000000000001,16.082,Finland,8
899,60,2004-Q4,49.958999999999996,2374.9124926736104,2598.05393125693,8.58879162971668,24.474,11.286,16.892,Finland,8
900,61,2005-Q1,50.468999999999994,2389.22488752154,2615.46089934885,8.64994815573956,24.535999999999998,10.775,16.639,Finland,8
901,62,2005-Q2,49.768,2394.60222049276,2616.02668645623,8.46415165066308,25.025,11.414000000000001,16.183,Finland,8
902,63,2005-Q3,50.376999999999995,2397.45088884657,2610.78307241261,8.17119529463252,25.11,11.659,17.545,Finland,8
903,64,2005-Q4,50.477,2422.12200313913,2639.8293417823,8.24702321462129,25.279,11.63,17.945,Finland,8
904,65,2006-Q1,51.821000000000005,2432.24619309143,2643.0935631228,7.97729497635543,25.639,11.453,18.262,Finland,8
905,66,2006-Q2,51.99,2428.5752993490196,2636.53850094981,7.8877361937200305,25.919,11.456,18.97,Finland,8
906,67,2006-Q3,52.48,2450.27661382298,2653.55876559922,7.6607367589365705,26.104,11.689,19.635,Finland,8
907,68,2006-Q4,52.902,2462.80189373656,2658.20917032817,7.351087294890441,26.214000000000002,11.497,18.149,Finland,8
908,69,2007-Q1,53.913000000000004,2466.85827356735,2657.65179701722,7.179026374486099,26.721,12.345999999999998,19.391,Finland,8
909,70,2007-Q2,54.878,2488.00637338042,2669.0267868041897,6.78226289517779,26.695999999999998,12.898,20.349,Finland,8
910,71,2007-Q3,55.376000000000005,2499.8052283676,2683.27660167181,6.837587045252691,27.095,12.839,21.491,Finland,8
911,72,2007-Q4,56.111999999999995,2511.83012468463,2689.84481450678,6.618028254346959,27.003,12.76,20.526999999999997,Finland,8
912,73,2008-Q1,56.045,2525.5960615814897,2694.99312986614,6.2856215256126,27.69,12.972999999999999,21.788,Finland,8
913,74,2008-Q2,55.6,2533.59933653026,2707.63133402608,6.42746282733595,27.576,12.944,23.313000000000002,Finland,8
914,75,2008-Q3,55.786,2527.07297167973,2696.34722192514,6.27790993937912,27.320999999999998,13.058,22.298000000000002,Finland,8
915,76,2008-Q4,54.57899999999999,2537.33163020852,2713.3283141826396,6.4863762727929295,27.041999999999998,12.189,19.755,Finland,8
916,77,2009-Q1,51.045,2498.2202841263397,2691.2333038938,7.17191703477349,26.51,11.505,17.033,Finland,8
917,78,2009-Q2,50.824,2455.8022184712304,2681.95611083052,8.43242331393904,26.438000000000002,11.112,16.449,Finland,8
918,79,2009-Q3,51.299,2439.2596601465198,2666.30218365623,8.515258506760041,26.596999999999998,11.09,16.953,Finland,8
919,80,2009-Q4,50.915,2435.8178372559,2673.20840161945,8.880361299916949,26.885,11.304,19.189,Finland,8
920,81,2010-Q1,51.406000000000006,2439.26143594537,2672.05631911569,8.71219972067639,26.864,10.835999999999999,16.243,Finland,8
921,82,2010-Q2,52.833,2443.9475907004103,2670.22946602728,8.47424830733866,27.244,11.549000000000001,18.994,Finland,8
922,83,2010-Q3,52.606,2452.47793523826,2673.96247220594,8.28300842924554,27.552,11.634,18.815,Finland,8
923,84,2010-Q4,53.736999999999995,2454.31303811596,2670.85174265109,8.107477516524192,27.964000000000002,12.027000000000001,19.875999999999998,Finland,8
924,85,2011-Q1,54.028999999999996,2460.6869838574,2677.93739378768,8.112602274954769,27.772,11.753,19.243,Finland,8
925,86,2011-Q2,53.919,2474.91062082788,2684.54387943089,7.80889670715515,28.38,11.884,18.465,Finland,8
926,87,2011-Q3,54.003,2474.66846790411,2681.80602184902,7.7238082194362,28.36,12.052,19.224,Finland,8
927,88,2011-Q4,53.998000000000005,2484.3339274106197,2685.2127049324104,7.4809260790701195,28.285,12.145999999999999,18.495,Finland,8
928,89,2012-Q1,53.776,2486.5482156693397,2687.84998139086,7.4893229575766505,29.076999999999998,12.205,19.250999999999998,Finland,8
929,90,2012-Q2,53.202,2482.9231390375603,2687.03517104496,7.59618013961543,27.753,11.94,19.098,Finland,8
930,91,2012-Q3,52.994,2488.5256315364,2705.47240859248,8.01881314209928,28.092,11.927,19.063,Finland,8
931,92,2012-Q4,52.958,2474.90301375671,2680.1424389717004,7.657780505641219,28.31,11.628,18.192,Finland,8
932,93,2013-Q1,52.536,2461.81629311087,2682.3185836076,8.22058542353151,28.095,11.671,19.495,Finland,8
933,94,2013-Q2,52.738,2466.1311655236104,2682.26885209874,8.05801724185904,28.189,11.380999999999998,18.930999999999997,Finland,8
934,95,2013-Q3,52.913999999999994,2450.30035380464,2665.5825450073603,8.07636558117269,28.217,11.126,19.26,Finland,8
935,96,2013-Q4,52.823,2448.55218756088,2673.6300192863,8.41843598784497,28.138,11.323,18.351,Finland,8
936,97,2014-Q1,52.43899999999999,2446.4246768296603,2672.83092355682,8.470653520645099,28.287,11.105,18.131,Finland,8
937,98,2014-Q2,52.523999999999994,2452.25096402596,2679.32869912455,8.4751727241521,28.268,11.259,18.785,Finland,8
938,99,2014-Q3,52.705,2447.55623603943,2676.00157385064,8.53681627258876,28.434,11.255,19.097,Finland,8
939,100,2014-Q4,52.571000000000005,2442.56812310495,2689.038803468,9.16575395063767,28.334,11.048,18.54,Finland,8
940,101,2015-Q1,52.215,2441.29082652056,2685.7812085302803,9.1031384549568,28.634,11.18,18.315,Finland,8
941,102,2015-Q2,53.0,2428.5055924776198,2681.2304143794,9.425703234843802,28.7,11.152000000000001,19.081,Finland,8
942,103,2015-Q3,52.95399999999999,2441.8157408405,2697.04341567853,9.463239388522029,28.908,11.075999999999999,18.63,Finland,8
943,104,2015-Q4,53.216,2435.58784016131,2691.4449614117802,9.50631073340849,28.901999999999997,11.469000000000001,18.819000000000003,Finland,8
944,105,2016-Q1,53.875,2445.0731022303303,2688.75042204323,9.06284636220432,29.326999999999998,11.784,18.823,Finland,8
945,106,2016-Q2,53.975,2443.9617224400304,2680.4976947005603,8.82433037447367,29.566999999999997,12.517000000000001,19.89,Finland,8
946,107,2016-Q3,54.608000000000004,2455.74048099986,2685.78413683084,8.56523250235684,29.558000000000003,12.469000000000001,19.785,Finland,8
947,108,2016-Q4,54.873000000000005,2447.72469432978,2684.46774642537,8.81899409709211,29.489,12.139000000000001,19.261,Finland,8
948,109,2017-Q1,55.431999999999995,2455.2059037858103,2692.02954608565,8.7972155671243,29.723000000000003,12.657,20.781999999999996,Finland,8
949,110,2017-Q2,55.994,2461.7369211585396,2698.2025820654103,8.76382160771111,29.537,12.548,21.430999999999997,Finland,8
950,111,2017-Q3,56.176,2471.58411197722,2705.3463887939,8.640752170774519,29.647,13.08,21.537,Finland,8
951,112,2017-Q4,56.665,2504.17306307842,2732.72148305504,8.363399687593331,29.928,12.953,20.869,Finland,8
952,113,2018-Q1,56.818000000000005,2518.2179019785,2745.44146139495,8.27639425613533,30.218000000000004,13.187999999999999,21.615,Finland,8
953,114,2018-Q2,56.758,2539.90635537622,2737.47155517306,7.21706859103218,30.415,13.214,21.499000000000002,Finland,8
954,115,2018-Q3,56.687,2543.49627214057,2745.55004038683,7.35931836149656,30.105,13.165,21.348000000000003,Finland,8
955,116,2018-Q4,56.824,2558.07947050471,2738.53694304516,6.58955771981621,30.267,13.459000000000001,21.381999999999998,Finland,8
956,117,2019-Q1,57.281000000000006,2562.14334687648,2744.40317672138,6.641146293331059,30.349,13.232000000000001,23.04,Finland,8
957,118,2019-Q2,57.772,2560.06751071214,2744.76821424298,6.7291912873516795,30.465999999999998,13.276,22.753,Finland,8
958,119,2019-Q3,57.626999999999995,2566.6283564613,2753.50238962398,6.78677577571311,30.627,12.963,22.916,Finland,8
959,120,2019-Q4,57.297,2573.4607859500697,2756.1262194116603,6.6276149537368605,30.42,13.059000000000001,22.913,Finland,8
960,1,1990-Q1,368.38599999999997,,,,199.16299999999998,86.12799999999999,56.786,France,9
961,2,1990-Q2,369.67900000000003,,,,199.63299999999998,86.516,55.761,France,9
962,3,1990-Q3,371.31300000000005,,,,200.218,86.884,56.306000000000004,France,9
963,4,1990-Q4,372.254,,,,201.407,86.90700000000001,57.419,France,9
964,5,1991-Q1,372.10400000000004,,,,201.232,86.074,57.623000000000005,France,9
965,6,1991-Q2,373.361,,,,201.42,86.448,59.222,France,9
966,7,1991-Q3,374.56699999999995,,,,201.062,86.281,60.903999999999996,France,9
967,8,1991-Q4,376.16,,,,202.02,85.704,62.201,France,9
968,9,1992-Q1,380.01300000000003,,,,202.389,86.314,63.678999999999995,France,9
969,10,1992-Q2,379.699,,,,202.66099999999997,85.316,63.792,France,9
970,11,1992-Q3,379.844,,,,203.94099999999997,84.352,63.361000000000004,France,9
971,12,1992-Q4,379.042,,,,205.08599999999998,83.177,62.815,France,9
972,13,1993-Q1,376.671,,,,202.37,81.786,63.661,France,9
973,14,1993-Q2,376.93,,,,203.67700000000002,80.328,62.394,France,9
974,15,1993-Q3,377.51300000000003,,,,204.014,79.376,63.17100000000001,France,9
975,16,1993-Q4,378.316,,,,204.7,79.09,65.554,France,9
976,17,1994-Q1,381.151,,,,204.907,80.357,65.296,France,9
977,18,1994-Q2,385.213,,,,206.78900000000002,81.274,67.98,France,9
978,19,1994-Q3,387.463,,,,207.615,81.927,69.387,France,9
979,20,1994-Q4,390.87,,,,208.19799999999998,82.214,72.872,France,9
980,21,1995-Q1,393.027,,,,208.99400000000003,82.84100000000001,74.134,France,9
981,22,1995-Q2,394.68300000000005,,,,212.565,82.456,75.798,France,9
982,23,1995-Q3,395.31300000000005,,,,210.613,82.46700000000001,74.87100000000001,France,9
983,24,1995-Q4,396.02099999999996,,,,210.979,82.58200000000001,75.676,France,9
984,25,1996-Q1,398.249,,,,214.34900000000002,83.177,77.084,France,9
985,26,1996-Q2,399.23400000000004,,,,213.831,82.954,76.908,France,9
986,27,1996-Q3,401.49800000000005,,,,216.46900000000002,83.32600000000001,78.232,France,9
987,28,1996-Q4,402.065,,,,214.012,83.17299999999999,80.986,France,9
988,29,1997-Q1,403.431,,,,213.76,82.32700000000001,83.695,France,9
989,30,1997-Q2,408.009,,,,214.688,83.59899999999999,87.429,France,9
990,31,1997-Q3,410.949,,,,216.25599999999997,83.99700000000001,90.081,France,9
991,32,1997-Q4,415.645,,,,218.476,85.324,92.882,France,9
992,33,1998-Q1,419.165,,,,220.601,86.72399999999999,94.76299999999999,France,9
993,34,1998-Q2,423.0,,,,223.609,88.51,95.95700000000001,France,9
994,35,1998-Q3,425.98900000000003,,,,225.976,90.14,97.32600000000001,France,9
995,36,1998-Q4,429.106,,,,227.607,91.40700000000001,97.139,France,9
996,37,1999-Q1,431.504,,,,227.929,93.458,96.984,France,9
997,38,1999-Q2,435.166,,,,229.952,95.15299999999999,98.988,France,9
998,39,1999-Q3,440.295,,,,234.30900000000003,96.98,102.824,France,9
999,40,1999-Q4,446.26199999999994,,,,236.804,98.682,104.928,France,9
1000,41,2000-Q1,450.64,,,,238.46200000000002,100.62200000000001,108.977,France,9
1001,42,2000-Q2,454.985,,,,240.602,101.87,113.08200000000001,France,9
1002,43,2000-Q3,457.80400000000003,,,,242.065,103.735,115.82700000000001,France,9
1003,44,2000-Q4,461.46,,,,242.68599999999998,104.406,119.64200000000001,France,9
1004,45,2001-Q1,464.171,,,,245.108,105.037,120.31200000000001,France,9
1005,46,2001-Q2,464.73800000000006,,,,246.584,104.914,117.551,France,9
1006,47,2001-Q3,466.30400000000003,,,,247.793,105.37,118.555,France,9
1007,48,2001-Q4,466.17,,,,248.31900000000002,104.819,116.01899999999999,France,9
1008,49,2002-Q1,467.85699999999997,,,,249.78599999999997,103.883,117.928,France,9
1009,50,2002-Q2,470.16,,,,250.972,103.363,120.68799999999999,France,9
1010,51,2002-Q3,471.861,,,,252.864,104.228,121.48100000000001,France,9
1011,52,2002-Q4,471.91900000000004,,,,254.24099999999999,104.681,121.111,France,9
1012,53,2003-Q1,472.686,24759.165594987997,26893.3517575513,7.93573884654977,254.74200000000002,105.071,118.633,France,9
1013,54,2003-Q2,471.61400000000003,24671.488586649,26845.0273372779,8.09661589582605,254.269,105.14,117.65799999999999,France,9
1014,55,2003-Q3,474.89599999999996,24718.6077481967,26873.6794230083,8.01926539678281,256.63599999999997,106.738,118.79,France,9
1015,56,2003-Q4,478.51099999999997,24670.1380701663,26916.541482162404,8.345810004917869,256.8,107.137,121.729,France,9
1016,57,2004-Q1,482.9,24691.8087934124,26993.776871426802,8.527773230766599,258.32599999999996,108.331,122.57700000000001,France,9
1017,58,2004-Q2,486.059,24782.600972712997,27050.2159320952,8.38298283856459,259.655,109.081,124.666,France,9
1018,59,2004-Q3,487.441,24879.510337556603,27182.1868704407,8.47127033545699,259.939,109.48899999999999,124.934,France,9
1019,60,2004-Q4,490.996,24878.179896317997,27186.3203260373,8.49008031259264,263.35,110.676,127.98,France,9
1020,61,2005-Q1,492.30699999999996,24961.862119625,27209.6191477662,8.26089117945537,264.814,111.333,127.20100000000001,France,9
1021,62,2005-Q2,493.195,25021.0594235994,27329.701291479,8.44737321955078,265.66700000000003,112.27799999999999,127.96,France,9
1022,63,2005-Q3,495.726,24991.6089351687,27348.771841331898,8.6188985737224,267.105,113.226,130.955,France,9
1023,64,2005-Q4,499.413,24962.0695216069,27324.6077194229,8.64619255315666,268.887,113.805,134.59,France,9
1024,65,2006-Q1,503.30400000000003,25013.237878701002,27402.7857054235,8.720090914879531,271.374,114.51700000000001,137.382,France,9
1025,66,2006-Q2,508.395,25054.521650217797,27401.5649140306,8.56536212868283,272.888,116.846,139.197,France,9
1026,67,2006-Q3,508.405,25216.293044227998,27565.078003665698,8.52087180426369,272.72900000000004,117.515,136.89700000000002,France,9
1027,68,2006-Q4,512.544,25316.4474268532,27513.7713768802,7.98626956635034,275.009,119.39299999999999,139.525,France,9
1028,69,2007-Q1,516.302,25376.5410464129,27611.747471130497,8.09512844869603,276.52299999999997,121.416,140.196,France,9
1029,70,2007-Q2,520.336,25504.281915557996,27659.628395943102,7.79239131318633,279.193,123.052,142.888,France,9
1030,71,2007-Q3,522.021,25655.066292657,27773.5007873652,7.62753860569109,281.624,124.53,143.065,France,9
1031,72,2007-Q4,523.133,25811.0107453721,27788.123345561202,7.11495546353596,282.455,125.095,142.933,France,9
1032,73,2008-Q1,525.496,25883.335332115897,27791.763965103197,6.86688558302266,281.267,126.76799999999999,146.969,France,9
1033,74,2008-Q2,523.0219999999999,25932.2253563525,27870.7022799683,6.95524965299862,281.39099999999996,125.681,144.28,France,9
1034,75,2008-Q3,521.415,25931.0585474125,27902.505204475,7.06548262464368,281.295,124.432,142.625,France,9
1035,76,2008-Q4,514.32,25959.080764119102,28022.7285504535,7.3641929001271,280.395,120.56,135.78,France,9
1036,77,2009-Q1,505.653,25782.0293660834,28092.905392932204,8.22583493777825,280.278,115.556,126.723,France,9
1037,78,2009-Q2,505.148,25716.077511415697,28198.7281717613,8.80412281441764,282.005,112.934,126.273,France,9
1038,79,2009-Q3,505.905,25623.280716772002,28098.8111245744,8.81008949747803,282.062,111.82799999999999,127.20100000000001,France,9
1039,80,2009-Q4,509.464,25576.012405728903,28137.7553107321,9.104290220429,284.58799999999997,112.506,128.398,France,9
1040,81,2010-Q1,511.452,25699.325204626602,28240.47750885,8.99826252380842,285.613,113.459,133.311,France,9
1041,82,2010-Q2,514.186,25726.788351965297,28234.2757202096,8.8810047514321,286.156,114.803,137.53,France,9
1042,83,2010-Q3,517.188,25764.2343583471,28257.030559886898,8.821861859322528,287.899,116.126,138.97299999999998,France,9
1043,84,2010-Q4,520.739,25733.3520850609,28211.216211053503,8.78325878421973,290.096,116.865,141.282,France,9
1044,85,2011-Q1,526.145,25714.048535796297,28187.6232462404,8.77539297597235,292.15,116.91,144.315,France,9
1045,86,2011-Q2,526.418,25777.2247579498,28230.580593224302,8.690419338606679,288.41700000000003,117.455,146.064,France,9
1046,87,2011-Q3,527.866,25769.903423055097,28254.4457807008,8.7934563534874,288.445,117.59299999999999,147.316,France,9
1047,88,2011-Q4,529.145,25776.1232831989,28320.5503798345,8.98438435168062,287.315,119.266,149.643,France,9
1048,89,2012-Q1,529.774,25722.948668407204,28310.752897389903,9.14071144049769,288.144,118.853,150.238,France,9
1049,90,2012-Q2,528.653,25813.8609152471,28469.5433985472,9.32815270734415,287.557,117.95200000000001,151.583,France,9
1050,91,2012-Q3,529.876,25833.4720492191,28502.2982553498,9.363547396146421,287.591,118.249,152.185,France,9
1051,92,2012-Q4,529.2330000000001,25847.718367126603,28644.8054487131,9.76472710416723,288.094,117.891,151.39,France,9
1052,93,2013-Q1,529.063,25687.040269908503,28525.481631605,9.950546666849789,288.45599999999996,116.869,151.26,France,9
1053,94,2013-Q2,532.747,25777.464944137402,28651.211109198503,10.0301036284585,289.279,117.22,155.333,France,9
1054,95,2013-Q3,532.942,25852.361538945097,28685.313799992997,9.8759674752053,289.349,117.289,154.92600000000002,France,9
1055,96,2013-Q4,535.632,25824.0332470089,28638.0934592035,9.82628335997066,291.431,118.133,156.642,France,9
1056,97,2014-Q1,536.0169999999999,26381.993183193397,29366.591472005897,10.163243806001699,289.92,117.68299999999999,157.921,France,9
1057,98,2014-Q2,536.604,26402.2509686529,29398.1863041729,10.1908849223626,291.382,117.447,158.08700000000002,France,9
1058,99,2014-Q3,538.982,26344.8897377573,29376.8788682446,10.321004978390599,292.92,117.387,159.94299999999998,France,9
1059,100,2014-Q4,539.761,26376.766110396402,29468.9433555766,10.4930034574689,293.915,117.04700000000001,162.683,France,9
1060,101,2015-Q1,542.481,26362.346120179198,29396.584113278197,10.321736639218699,295.322,118.181,165.019,France,9
1061,102,2015-Q2,542.313,26414.1519593449,29503.7750963737,10.4719586796488,296.08,117.167,166.57299999999998,France,9
1062,103,2015-Q3,544.075,26500.9987545988,29565.507671390602,10.365148979860901,297.09,118.54299999999999,167.162,France,9
1063,104,2015-Q4,544.651,26491.3031658771,29519.2331189575,10.2574817607164,296.81,119.959,167.878,France,9
1064,105,2016-Q1,548.466,26500.0579331056,29529.1058139544,10.2578381476669,299.95799999999997,121.262,168.642,France,9
1065,106,2016-Q2,547.2280000000001,26632.9268498487,29587.6319039517,9.986284349131358,300.744,120.911,168.385,France,9
1066,107,2016-Q3,548.533,26667.815661058197,29591.132969249702,9.879031368043119,300.72,121.22399999999999,170.03799999999998,France,9
1067,108,2016-Q4,551.648,26586.1995559874,29550.929312844302,10.0326109052963,303.21,122.45700000000001,171.571,France,9
1068,109,2017-Q1,556.002,26575.2853998224,29405.4752171944,9.624703550844421,304.306,125.58,171.162,France,9
1069,110,2017-Q2,560.184,26903.22923265,29717.977344722203,9.47153327234121,305.457,126.73200000000001,176.313,France,9
1070,111,2017-Q3,564.187,26842.5684731185,29663.6036956821,9.510089372499948,307.355,128.232,179.033,France,9
1071,112,2017-Q4,568.783,27011.516894409,29687.943742401298,9.015197789430259,307.441,129.545,183.19299999999998,France,9
1072,113,2018-Q1,569.382,26969.2188931346,29717.544761023597,9.248159260766421,308.389,129.829,183.00400000000002,France,9
1073,114,2018-Q2,570.736,27070.725711182204,29771.0168008891,9.07020108774474,307.846,130.878,184.12599999999998,France,9
1074,115,2018-Q3,573.095,27089.5385891263,29764.501901418902,8.987092480674221,308.703,132.244,185.74,France,9
1075,116,2018-Q4,576.564,27122.4168065569,29726.636536668397,8.76055966472752,309.839,133.523,189.332,France,9
1076,117,2019-Q1,579.5319999999999,27090.9438446038,29691.298003212796,8.757967261409851,311.595,134.995,190.269,France,9
1077,118,2019-Q2,581.232,27237.752179811803,29751.8915600134,8.45035138397927,312.918,136.84799999999998,189.567,France,9
1078,119,2019-Q3,582.117,27065.8295601186,29558.3103355348,8.432419671904281,314.123,138.518,188.703,France,9
1079,120,2019-Q4,580.961,27309.4744154658,29727.200101239,8.13304205421102,315.02,138.738,186.725,France,9
1080,1,1990-Q1,,,,,,,,Hungary,10
1081,2,1990-Q2,,,,,,,,Hungary,10
1082,3,1990-Q3,,,,,,,,Hungary,10
1083,4,1990-Q4,,,,,,,,Hungary,10
1084,5,1991-Q1,,,,,,,,Hungary,10
1085,6,1991-Q2,,,,,,,,Hungary,10
1086,7,1991-Q3,,,,,,,,Hungary,10
1087,8,1991-Q4,,,,,,,,Hungary,10
1088,9,1992-Q1,,,,,,,,Hungary,10
1089,10,1992-Q2,,,,,,,,Hungary,10
1090,11,1992-Q3,,,,,,,,Hungary,10
1091,12,1992-Q4,,,,,,,,Hungary,10
1092,13,1993-Q1,,,,,,,,Hungary,10
1093,14,1993-Q2,,,,,,,,Hungary,10
1094,15,1993-Q3,,,,,,,,Hungary,10
1095,16,1993-Q4,,,,,,,,Hungary,10
1096,17,1994-Q1,,,,,,,,Hungary,10
1097,18,1994-Q2,,,,,,,,Hungary,10
